Transcript,Gene,Alias,Fold Change,Direction,Total FPKM,Q-Value,Description
AT1G03900.1,AT1G03900,ATNAP4,1.00,UP,17.57,1,non-intrinsic ABC protein 4
AT1G03910.1,AT1G03910,,1.00,UP,17.38,1,uncharacterized protein
AT1G04040.1,AT1G04040,,1.00,UP,19.21,1,HAD superfamily; subfamily IIIB acid phosphatase
AT1G04080.1,AT1G04080,PRP39,1.00,UP,12.96,1,pre-mRNA-processing factor 39
AT1G04140.1,AT1G04140,,1.00,UP,7.47,1,transducin/WD-40 repeat-containing protein
AT1G04250.1,AT1G04250,AXR3,1.00,UP,23.09,1,auxin-responsive protein IAA17
AT1G04295.1,AT1G04295,,1.00,UP,45.91,1,other RNA
AT1G04340.1,AT1G04340,,1.00,UP,14.26,1,HR-like lesion-inducing protein-like protein
AT1G04350.1,AT1G04350,,1.00,UP,30.52,1,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase-like protein
AT1G04400.2,AT1G04400,ATCRY2,1.00,UP,27.23,1,cryptochrome 2
AT1G04410.1,AT1G04410,,1.00,UP,198.86,1,malate dehydrogenase
AT1G04420.1,AT1G04420,,1.00,UP,20.66,1,NAD(P)-linked oxidoreductase-like protein
AT1G04425.1,AT1G04425,,1.00,UP,19.35,1,(AT1G04425) otherRNA
AT1G04430.1,AT1G04430,,1.00,UP,10.42,1,putative methyltransferase PMT8
AT1G04440.1,AT1G04440,CKL13,1.00,UP,10.43,1,casein kinase like 13
AT1G04480.1,AT1G04480,,1.00,UP,136.58,1,60S ribosomal protein L23
AT1G04530.1,AT1G04530,TPR4,1.00,UP,31.29,1,tetratricopeptide repeat domain-containing protein
AT1G04550.2,AT1G04550,BDL,1.00,UP,16.14,1,auxin-responsive protein IAA12
AT1G04620.1,AT1G04620,,1.00,UP,10.68,1,coenzyme F420 hydrogenase beta subunit
AT1G04640.1,AT1G04640,LIP2,1.00,UP,18.92,1,lipoyl(octanoyl) transferase
AT1G04680.1,AT1G04680,,1.00,UP,10.22,1,putative pectate lyase 1
AT1G04690.1,AT1G04690,KAB1,1.00,UP,21.32,1,potassium channel beta subunit 1
AT1G04750.1,AT1G04750,ATVAMP721,1.00,UP,25.67,1,vesicle-associated membrane protein 721
AT1G04750.2,AT1G04750,ATVAMP721,1.00,UP,22.96,1,vesicle-associated membrane protein 721
AT1G04770.1,AT1G04770,,1.00,UP,19.27,1,male sterility MS5 family protein
AT1G04800.1,AT1G04800,,1.00,UP,192.43,1,glycine-rich protein
AT1G04810.1,AT1G04810,,1.00,UP,12.58,1,26S proteasome regulatory subunit N2
AT1G04820.1,AT1G04820,TUA4,1.00,UP,47.99,1,tubulin alpha-2/alpha-4 chain
AT1G04850.1,AT1G04850,,1.00,UP,12.12,1,ubiquitin-associated (UBA)/TS-N domain-containing protein
AT1G04870.1,AT1G04870,PRMT10,1.00,UP,8.17,1,putative protein arginine N-methyltransferase 4.2
AT1G04940.1,AT1G04940,TIC20,1.00,UP,10.77,1,translocon at the inner envelope membrane of chloroplasts 20
AT1G05070.1,AT1G05070,,1.00,UP,15.85,1,uncharacterized protein
AT1G05135.1,AT1G05135,,1.00,UP,62.95,1,pseudogene
AT1G05140.1,AT1G05140,,1.00,UP,10.17,1,peptidase M50-like protein
AT1G05205.1,AT1G05205,,1.00,UP,10.58,1,uncharacterized protein
AT1G05260.1,AT1G05260,RCI3,1.00,UP,14.09,1,peroxidase 3
AT1G05270.1,AT1G05270,,1.00,UP,25.08,1,TraB-like protein
AT1G05385.1,AT1G05385,LPA19,1.00,UP,15.15,1,LOW PSII accumulation 19 protein
AT1G05430.1,AT1G05430,,1.00,UP,13.36,1,uncharacterized protein
AT1G05560.1,AT1G05560,UGT1,1.00,UP,10.28,1,indole-3-acetate beta-glucosyltransferase 1
AT1G05562.1,AT1G05562,,1.00,UP,23.98,1,Potential natural antisense gene; locus overlaps with AT1G05560
AT1G05805.1,AT1G05805,,1.00,UP,7.99,1,transcription factor bHLH128
AT1G05850.1,AT1G05850,ATCTL1,1.00,UP,124.21,1,chitinase-like protein 1
AT1G05890.1,AT1G05890,ATARI5,1.00,UP,14.59,1,putative E3 ubiquitin-protein ligase ARI5
AT1G06002.1,AT1G06002,,1.00,UP,26.83,1,Potential natural antisense gene; locus overlaps with AT1G06000
AT1G06040.1,AT1G06040,STO,1.00,UP,23.41,1,Salt tolerance protein
AT1G06110.1,AT1G06110,SKIP16,1.00,UP,10.67,1,F-box protein SKIP16
AT1G06190.1,AT1G06190,,1.00,UP,13.32,1,Rho termination factor
AT1G06190.2,AT1G06190,,1.00,UP,9.31,1,Rho termination factor
AT1G06200.1,AT1G06200,,1.00,UP,24.92,1,peptidase-S24/S26 domain-containing protein
AT1G06290.1,AT1G06290,ACX3,1.00,UP,13.44,1,acyl-coenzyme A oxidase 3
AT1G06360.1,AT1G06360,,1.00,UP,22.96,1,delta-9 desaturase-like 5 protein
AT1G06400.1,AT1G06400,ARA2,1.00,UP,13.54,1,Ras-related protein RABA1a
AT1G06410.1,AT1G06410,ATTPS7,1.00,UP,26.57,1,putative alpha;alpha-trehalose-phosphate synthase
AT1G06430.1,AT1G06430,FTSH8,1.00,UP,19.25,1,cell division protease ftsH-8
AT1G06460.1,AT1G06460,ACD32.1,1.00,UP,30.10,1,alpha-crystallin domain 32.1
AT1G06515.1,AT1G06515,,1.00,UP,10.02,1,uncharacterized protein
AT1G06530.1,AT1G06530,,1.00,UP,30.71,1,tropomyosin-related protein
AT1G06640.1,AT1G06640,,1.00,UP,12.85,1,1-aminocyclopropane-1-carboxylate oxidase-2
AT1G06650.1,AT1G06650,,1.00,UP,9.69,1,1-aminocyclopropane-1-carboxylate oxidase-4
AT1G06680.1,AT1G06680,PSBP-1,1.00,UP,978.56,1,oxygen-evolving enhancer protein 2-1
AT1G06680.2,AT1G06680,PSBP-1,1.00,UP,10.23,1,oxygen-evolving enhancer protein 2-1
AT1G06700.1,AT1G06700,,1.00,UP,21.18,1,protein kinase domain-containing protein
AT1G06760.1,AT1G06760,,1.00,UP,46.95,1,histone H1.1
AT1G06820.1,AT1G06820,CRTISO,1.00,UP,11.46,1,carotenoid isomerase
AT1G06950.1,AT1G06950,TIC110,1.00,UP,23.36,1,translocon at the inner envelope membrane of chloroplasts 110
AT1G07010.1,AT1G07010,,1.00,UP,14.22,1,calcineurin-like metallo-phosphoesterase-like protein
AT1G07030.1,AT1G07030,,1.00,UP,10.48,1,Mitochondrial substrate carrier family protein
AT1G07080.1,AT1G07080,,1.00,UP,10.21,1,GILT domain-containing protein
AT1G07110.1,AT1G07110,F2KP,1.00,UP,19.54,1,fructose-2;6-bisphosphatase
AT1G07135.1,AT1G07135,,1.00,UP,13.97,1,glycine-rich protein
AT1G07140.1,AT1G07140,SIRANBP,1.00,UP,39.90,1,Ran-binding protein 1-a
AT1G07180.1,AT1G07180,ATNDI1,1.00,UP,17.64,1,alternative NAD(P)H dehydrogenase 1
AT1G07210.1,AT1G07210,,1.00,UP,9.70,1,Ribosomal protein S18
AT1G07230.1,AT1G07230,NPC1,1.00,UP,9.22,1,phospholipase C
AT1G07250.1,AT1G07250,UGT71C4,1.00,UP,11.20,1,UDP-glucosyl transferase 71C4
AT1G07280.2,AT1G07280,,1.00,UP,7.36,1,tetratricopeptide repeat-containing protein-like protein
AT1G07310.1,AT1G07310,,1.00,UP,15.48,1,calcium-dependent lipid-binding domain
AT1G07440.1,AT1G07440,,1.00,UP,10.10,1,tropinone reductase-like protein
AT1G07490.1,AT1G07490,RTFL3,1.00,UP,10.01,1,protein rotundifolia like 3
AT1G07590.1,AT1G07590,,1.00,UP,384.31,1,pentatricopeptide repeat-containing protein
AT1G07610.1,AT1G07610,MT1C,1.00,UP,638.46,1,metallothionein 1C
AT1G07640.1,AT1G07640,OBP2,1.00,UP,11.66,1,Dof zinc finger protein DOF1.1
AT1G07660.2,AT1G07660,,1.00,UP,15.36,1,histone H4
AT1G07790.1,AT1G07790,HTB1,1.00,UP,18.81,1,histone H2B
AT1G07820.2,AT1G07820,,1.00,UP,23.01,1,histone H4
AT1G07890.1,AT1G07890,APX1,1.00,UP,56.66,1,L-ascorbate peroxidase
AT1G07920.1,AT1G07920,,1.00,UP,30.94,1,Elongation factor 1-alpha
AT1G07930.1,AT1G07930,,1.00,UP,33.94,1,Elongation factor 1-alpha
AT1G07930.2,AT1G07930,,1.00,UP,12.01,1,Elongation factor 1-alpha
AT1G07940.1,AT1G07940,,1.00,UP,22.54,1,Elongation factor 1-alpha
AT1G08010.2,AT1G08010,GATA11,1.00,UP,7.14,1,GATA transcription factor 11
AT1G08110.3,AT1G08110,,1.00,UP,19.03,1,lactoylglutathione lyase
AT1G08110.4,AT1G08110,,1.00,UP,9.39,1,lactoylglutathione lyase
AT1G08115.1,AT1G08115,,1.00,UP,46044.60,1,snRNA
AT1G08190.1,AT1G08190,ATVPS41,1.00,UP,12.44,1,vacuolar protein sorting-associated protein 41-like protein
AT1G08200.1,AT1G08200,AXS2,1.00,UP,46.69,1,UDP-apiose/xylose synthase
AT1G08360.1,AT1G08360,,1.00,UP,59.38,1,60S ribosomal protein L10a-1
AT1G08370.1,AT1G08370,ATDCP1,1.00,UP,6.87,1,mRNA-decapping enzyme-like protein
AT1G08380.1,AT1G08380,PSAO,1.00,UP,1488.43,1,photosystem I subunit O
AT1G08420.1,AT1G08420,BSL2,1.00,UP,6.71,1,serine/threonine-protein phosphatase BSL2
AT1G08450.1,AT1G08450,AtCRT3,1.00,UP,17.35,1,calreticulin-3
AT1G08480.1,AT1G08480,,1.00,UP,25.41,1,uncharacterized protein
AT1G08510.1,AT1G08510,FATB,1.00,UP,20.07,1,fatty acyl-ACP thioesterases B
AT1G08520.1,AT1G08520,PDE166,1.00,UP,42.47,1,magnesium-chelatase subunit chlD
AT1G08540.1,AT1G08540,SIGB,1.00,UP,23.55,1,RNApolymerase sigma subunit 2
AT1G08550.1,AT1G08550,NPQ1,1.00,UP,18.49,1,Violaxanthin de-epoxidase
AT1G08560.1,AT1G08560,SYP111,1.00,UP,21.01,1,syntaxin-related protein KNOLLE
AT1G08570.4,AT1G08570,ACHT4,1.00,UP,23.83,1,thioredoxin-like 1-1
AT1G08580.1,AT1G08580,,1.00,UP,20.93,1,uncharacterized protein
AT1G08640.1,AT1G08640,CJD1,1.00,UP,10.72,1,Chloroplast J-like domain 1-containing protein
AT1G08650.2,AT1G08650,PPCK1,1.00,UP,15.58,1,phosphoenolpyruvate carboxylase kinase 1
AT1G08700.1,AT1G08700,PS1,1.00,UP,9.96,1,Presenilin-1
AT1G08780.1,AT1G08780,AIP3,1.00,UP,27.37,1,ABI3-interacting protein 3
AT1G08820.2,AT1G08820,VAP27-2,1.00,UP,10.45,1,vamp/synaptobrevin-associated protein 27-2
AT1G08830.1,AT1G08830,CSD1,1.00,UP,104.11,1,Superoxide dismutase
AT1G08830.2,AT1G08830,CSD1,1.00,UP,19.52,1,Superoxide dismutase
AT1G08880.1,AT1G08880,G-H2AX,1.00,UP,36.39,1,putative histone H2AXa
AT1G08930.2,AT1G08930,ERD6,1.00,UP,15.77,1,sugar transporter ERD6
AT1G08980.1,AT1G08980,ATAMI1,1.00,UP,10.22,1,amidase 1
AT1G09010.1,AT1G09010,,1.00,UP,5.99,1,mannosylglycoprotein endo-beta-mannosidase subunit
AT1G09070.1,AT1G09070,(AT)SRC2,1.00,UP,29.26,1,uncharacterized protein
AT1G09130.1,AT1G09130,,1.00,UP,19.57,1,ATP-dependent Clp protease proteolytic subunit-related protein 3
AT1G09130.2,AT1G09130,,1.00,UP,13.41,1,ATP-dependent Clp protease proteolytic subunit-related protein 3
AT1G09140.2,AT1G09140,At-SR30,1.00,UP,21.00,1,splicing factor; arginine/serine-rich 1/9
AT1G09200.1,AT1G09200,,1.00,UP,67.33,1,histone H3
AT1G09210.1,AT1G09210,CRT1b,1.00,UP,31.39,1,calreticulin-2
AT1G09250.1,AT1G09250,,1.00,UP,12.02,1,transcription factor bHLH149
AT1G09270.2,AT1G09270,IMPA-4,1.00,UP,24.33,1,importin alpha isoform 4
AT1G09310.1,AT1G09310,,1.00,UP,293.08,1,uncharacterized protein
AT1G09330.1,AT1G09330,,1.00,UP,9.82,1,uncharacterized protein
AT1G09340.1,AT1G09340,CSP41B,1.00,UP,220.11,1,RNA binding protein
AT1G09430.1,AT1G09430,ACLA-3,1.00,UP,16.69,1,ATP-citrate lyase A-3
AT1G09560.1,AT1G09560,GLP5,1.00,UP,68.51,1,germin-like protein subfamily 2 member 1
AT1G09570.1,AT1G09570,PHYA,1.00,UP,12.03,1,phytochrome A
AT1G09590.1,AT1G09590,,1.00,UP,40.98,1,60S ribosomal protein L21-1
AT1G09620.1,AT1G09620,,1.00,UP,11.32,1,leucyl-tRNA synthetase
AT1G09630.1,AT1G09630,RAB-A2A,1.00,UP,11.89,1,Ras-related protein RABA2a
AT1G09640.1,AT1G09640,,1.00,UP,30.64,1,elongation factor EF-1 gamma subunit
AT1G09640.2,AT1G09640,,1.00,UP,10.64,1,elongation factor EF-1 gamma subunit
AT1G09660.1,AT1G09660,,1.00,UP,7.64,1,RNA-binding KH domain-containing protein
AT1G09690.1,AT1G09690,,1.00,UP,121.62,1,60S ribosomal protein L21-1
AT1G09740.1,AT1G09740,,1.00,UP,19.91,1,adenine nucleotide alpha hydrolases-like protein
AT1G09750.1,AT1G09750,,1.00,UP,34.57,1,aspartyl protease-like protein
AT1G09760.1,AT1G09760,U2A',1.00,UP,12.82,1,U2 small nuclear ribonucleoprotein A'
AT1G09770.1,AT1G09770,ATCDC5,1.00,UP,13.13,1,cell division cycle 5-like protein
AT1G09780.1,AT1G09780,,1.00,UP,56.89,1,2;3-bisphosphoglycerate-independent phosphoglycerate mutase 1
AT1G09795.1,AT1G09795,ATP-PRT2,1.00,UP,25.49,1,ATP phosphoribosyltransferase
AT1G09815.1,AT1G09815,POLD4,1.00,UP,6.40,1,DNA polymerase delta subunit 4
AT1G09830.1,AT1G09830,,1.00,UP,8.06,1,phosphoribosylamine--glycine ligase
AT1G09920.1,AT1G09920,,1.00,UP,9.34,1,TRAF-type zinc finger-related protein
AT1G10020.1,AT1G10020,,1.00,UP,5.60,1,uncharacterized protein
AT1G10030.1,AT1G10030,ERG28,1.00,UP,17.15,1,Ergosterol biosynthetic protein 28
AT1G10140.1,AT1G10140,,1.00,UP,13.04,1,uncharacterized protein
AT1G10200.1,AT1G10200,WLIM1,1.00,UP,16.72,1,transcription factor lim1
AT1G10290.1,AT1G10290,ADL6,1.00,UP,9.33,1,dynamin-2A
AT1G10360.1,AT1G10360,ATGSTU18,1.00,UP,14.49,1,glutathione S-transferase TAU 18
AT1G10390.2,AT1G10390,,1.00,UP,5.33,1,Nucleoporin autopeptidase
AT1G10470.1,AT1G10470,ATRR1,1.00,UP,25.58,1,two-component response regulator ARR4
AT1G10500.1,AT1G10500,ATCPISCA,1.00,UP,28.21,1,Iron-sulfur assembly protein IscA
AT1G10522.1,AT1G10522,,1.00,UP,14.65,1,uncharacterized protein
AT1G10580.1,AT1G10580,,1.00,UP,14.51,1,pre-mRNA-processing factor 17
AT1G10590.2,AT1G10590,,1.00,UP,41.90,1,replication factor A1
AT1G10630.1,AT1G10630,ARFA1F,1.00,UP,16.76,1,ADP-ribosylation factor A1F
AT1G10682.1,AT1G10682,,1.00,UP,43.92,1,other RNA
AT1G10760.1,AT1G10760,GWD,1.00,UP,19.56,1,alpha-glucan water dikinase 1
AT1G10840.1,AT1G10840,TIF3H1,1.00,UP,21.84,1,translation initiation factor eIF-3 subunit 3
AT1G10865.1,AT1G10865,,1.00,UP,11.08,1,uncharacterized protein
AT1G10940.1,AT1G10940,SNRK2.4,1.00,UP,21.89,1,serine/threonine-protein kinase SRK2A
AT1G10950.1,AT1G10950,TMN1,1.00,UP,25.73,1,transmembrane nine 1
AT1G10960.1,AT1G10960,ATFD1,1.00,UP,153.47,1,ferredoxin
AT1G11185.1,AT1G11185,,1.00,UP,17.19,1,other RNA
AT1G11240.1,AT1G11240,,1.00,UP,19.17,1,uncharacterized protein
AT1G11260.1,AT1G11260,STP1,1.00,UP,20.79,1,sugar transporter 1
AT1G11310.1,AT1G11310,PMR2,1.00,UP,13.20,1,MLO-like protein 2
AT1G11350.1,AT1G11350,CBRLK1,1.00,UP,9.91,1,G-type lectin S-receptor-like serine/threonine-protein kinase SD1-13
AT1G11380.1,AT1G11380,,1.00,UP,13.91,1,PLAC8 family protein
AT1G11400.3,AT1G11400,PYM,1.00,UP,10.31,1,partner of Y14-mago
AT1G11430.1,AT1G11430,,1.00,UP,24.89,1,putative plastid developmental protein DAG
AT1G11475.1,AT1G11475,NRPE10,1.00,UP,35.67,1,DNA-directed RNA Polymerase II subunit L
AT1G11530.1,AT1G11530,ATCXXS1,1.00,UP,11.72,1,thioredoxin-like protein CXXS1
AT1G11545.1,AT1G11545,XTH8,1.00,UP,9.54,1,xyloglucan:xyloglucosyl transferase
AT1G11580.1,AT1G11580,ATPMEPCRA,1.00,UP,27.71,1,bifunctional pectinesterase 18/rRNA N-glycosylase
AT1G11650.2,AT1G11650,ATRBP45B,1.00,UP,75.00,1,RNA recognition motif-containing protein
AT1G11680.1,AT1G11680,CYP51G1,1.00,UP,23.89,1,cytochrome P450; family 51 (sterol 14-demethylase)
AT1G11700.1,AT1G11700,,1.00,UP,15.07,1,uncharacterized protein
AT1G11750.1,AT1G11750,NCLPP1,1.00,UP,34.33,1,ATP-dependent Clp protease proteolytic subunit 6
AT1G11820.2,AT1G11820,,1.00,UP,9.02,1,O-Glycosyl hydrolases family 17 protein
AT1G11840.1,AT1G11840,ATGLX1,1.00,UP,35.64,1,lactoylglutathione lyase-like protein
AT1G11840.2,AT1G11840,ATGLX1,1.00,UP,30.50,1,lactoylglutathione lyase-like protein
AT1G11850.1,AT1G11850,,1.00,UP,34.73,1,uncharacterized protein
AT1G11850.3,AT1G11850,,1.00,UP,15.36,1,uncharacterized protein
AT1G11860.1,AT1G11860,,1.00,UP,284.83,1,aminomethyltransferase
AT1G11910.1,AT1G11910,APA1,1.00,UP,75.40,1,aspartic proteinase A1
AT1G11930.1,AT1G11930,,1.00,UP,39.49,1,putative pyridoxal phosphate-dependent enzyme; YBL036C type
AT1G12013.1,AT1G12013,SNOR111,1.00,UP,183.29,1,SNOR111snoRNA
AT1G12040.1,AT1G12040,LRX1,1.00,UP,5.98,1,leucine-rich repeat extensin-like protein 1
AT1G12080.2,AT1G12080,,1.00,UP,22.70,1,Vacuolar calcium-binding protein-like protein
AT1G12090.1,AT1G12090,ELP,1.00,UP,197.96,1,extensin-like protein
AT1G12110.1,AT1G12110,CHL1-1,1.00,UP,63.14,1,nitrate transporter 1.1
AT1G12230.1,AT1G12230,,1.00,UP,34.26,1,transaldolase
AT1G12250.2,AT1G12250,,1.00,UP,21.16,1,Pentapeptide repeat-containing protein
AT1G12270.1,AT1G12270,Hop1,1.00,UP,12.21,1,putative stress-inducible protein
AT1G12310.1,AT1G12310,,1.00,UP,73.00,1,putative calcium-binding protein CML13
AT1G12360.1,AT1G12360,KEU,1.00,UP,8.57,1,SNARE-interacting protein KEULE
AT1G12410.1,AT1G12410,CLPR2,1.00,UP,51.86,1,ATP-dependent Clp protease; protease subunit
AT1G12440.1,AT1G12440,,1.00,UP,14.00,1,zinc finger A20 and AN1 domain-containing stress-associated protein 1
AT1G12520.1,AT1G12520,CCS,1.00,UP,30.12,1,copper chaperone for SOD1
AT1G12530.1,AT1G12530,,1.00,UP,10.04,1,uncharacterized protein
AT1G12640.1,AT1G12640,,1.00,UP,10.80,1,MBOAT (membrane bound O-acyl transferase)-like protein
AT1G12672.1,AT1G12672,,1.00,UP,10.05,1,uncharacterized protein
AT1G12680.1,AT1G12680,PEPKR2,1.00,UP,8.30,1,serine/threonine-protein kinase PEPKR2
AT1G12760.1,AT1G12760,,1.00,UP,16.13,1,E3 ubiquitin-protein ligase
AT1G12780.1,AT1G12780,UGE1,1.00,UP,10.20,1,UDP-D-glucose/UDP-D-galactose 4-epimerase 1
AT1G12800.1,AT1G12800,,1.00,UP,25.96,1,S1 RNA-binding domain-containing protein
AT1G12820.1,AT1G12820,AFB3,1.00,UP,8.21,1,auxin signaling F-box 3 protein
AT1G12830.1,AT1G12830,,1.00,UP,18.43,1,uncharacterized protein
AT1G12840.1,AT1G12840,DET3,1.00,UP,36.31,1,V-type proton ATPase subunit C
AT1G12860.1,AT1G12860,SCRM2,1.00,UP,9.59,1,uncharacterized basic helix-loop-helix protein
AT1G12900.2,AT1G12900,GAPA-2,1.00,UP,69.93,1,glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating)
AT1G12900.3,AT1G12900,GAPA-2,1.00,UP,224.52,1,glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating)
AT1G12920.1,AT1G12920,ERF1-2,1.00,UP,22.14,1,peptide chain release factor eRF subunit 1
AT1G13020.1,AT1G13020,EIF4B2,1.00,UP,11.09,1,eukaryotic initiation factor 4B2
AT1G13060.1,AT1G13060,PBE1,1.00,UP,33.73,1,proteasome subunit beta type-5-A
AT1G13090.1,AT1G13090,CYP71B28,1.00,UP,12.40,1,cytochrome P450 71B28
AT1G13110.1,AT1G13110,CYP71B7,1.00,UP,17.09,1,cytochrome P450 71B7
AT1G13190.1,AT1G13190,,1.00,UP,12.13,1,RNA recognition motif-containing protein
AT1G13245.1,AT1G13245,DVL4,1.00,UP,31.16,1,ROTUNDIFOLIA like 17
AT1G13260.1,AT1G13260,RAV1,1.00,UP,17.13,1,AP2/ERF and B3 domain-containing transcription factor RAV1
AT1G13270.1,AT1G13270,MAP1C,1.00,UP,8.90,1,methionine aminopeptidase 1B
AT1G13280.1,AT1G13280,AOC4,1.00,UP,12.41,1,allene oxide cyclase
AT1G13320.1,AT1G13320,PP2AA3,1.00,UP,8.49,1,protein phosphatase 2A subunit A3
AT1G13320.2,AT1G13320,PP2AA3,1.00,UP,20.49,1,protein phosphatase 2A subunit A3
AT1G13360.3,AT1G13360,,1.00,UP,10.51,1,uncharacterized protein
AT1G13380.1,AT1G13380,,1.00,UP,16.63,1,uncharacterized protein
AT1G13440.1,AT1G13440,GAPC-2,1.00,UP,332.43,1,glyceraldehyde 3-phosphate dehydrogenase
AT1G13440.2,AT1G13440,GAPC-2,1.00,UP,64.60,1,glyceraldehyde 3-phosphate dehydrogenase
AT1G13560.2,AT1G13560,AAPT1,1.00,UP,22.87,1,ethanolaminephosphotransferase
AT1G13820.1,AT1G13820,,1.00,UP,11.01,1,alpha/beta-hydrolase-like protein
AT1G13930.1,AT1G13930,,1.00,UP,318.95,1,uncharacterized protein
AT1G13990.1,AT1G13990,,1.00,UP,12.27,1,uncharacterized protein
AT1G13990.3,AT1G13990,,1.00,UP,14.88,1,uncharacterized protein
AT1G14010.1,AT1G14010,,1.00,UP,9.01,1,emp24/gp25L/p24 family/GOLD domain-containing protein
AT1G14030.1,AT1G14030,,1.00,UP,6.14,1,.
AT1G14150.1,AT1G14150,PQL1,1.00,UP,59.26,1,photosystem II oxygen-evolving enhancer protein
AT1G14210.1,AT1G14210,,1.00,UP,8.23,1,Ribonuclease T2 family protein
AT1G14270.1,AT1G14270,,1.00,UP,19.75,1,CAAX amino terminal motif-containing protease
AT1G14280.1,AT1G14280,PKS2,1.00,UP,15.17,1,phytochrome kinase substrate 2
AT1G14345.1,AT1G14345,,1.00,UP,88.79,1,NAD(P)-linked oxidoreductase-like protein
AT1G14400.1,AT1G14400,UBC1,1.00,UP,23.30,1,ubiquitin-conjugating enzyme E2 1
AT1G14400.2,AT1G14400,UBC1,1.00,UP,12.72,1,ubiquitin-conjugating enzyme E2 1
AT1G14450.1,AT1G14450,,1.00,UP,133.03,1,NADH dehydrogenase (ubiquinone)
AT1G14510.1,AT1G14510,AL7,1.00,UP,11.79,1,protein alfin-like 7
AT1G14570.4,AT1G14570,,1.00,UP,10.58,1,UBX domain-containing protein
AT1G14580.2,AT1G14580,,1.00,UP,6.62,1,C2H2-like zinc finger protein
AT1G14610.1,AT1G14610,VALRS,1.00,UP,11.72,1,Valyl-tRNA synthetase
AT1G14670.1,AT1G14670,,1.00,UP,29.35,1,putative endomembrane protein 70
AT1G14710.1,AT1G14710,,1.00,UP,12.80,1,hydroxyproline-rich glycoprotein-like protein
AT1G14720.1,AT1G14720,EXGT-A2,1.00,UP,18.01,1,xyloglucan:xyloglucosyl transferase
AT1G14810.1,AT1G14810,,1.00,UP,37.08,1,semialdehyde dehydrogenase-like protein
AT1G14830.1,AT1G14830,DRP1C,1.00,UP,7.63,1,dynamin-related protein 1C
AT1G14870.1,AT1G14870,PCR2,1.00,UP,13.18,1,cadmium resistance protein 2
AT1G14880.1,AT1G14880,PCR1,1.00,UP,24.78,1,cadmium resistance protein 1
AT1G14900.1,AT1G14900,HMGA,1.00,UP,15.89,1,high mobility group protein A
AT1G14980.1,AT1G14980,CPN10,1.00,UP,45.69,1,chaperonin 10
AT1G15002.1,AT1G15002,,1.00,UP,11.93,1,Potential natural antisense gene; locus overlaps with AT1G15000
AT1G15030.1,AT1G15030,,1.00,UP,9.47,1,uncharacterized protein
AT1G15100.1,AT1G15100,RHA2A,1.00,UP,27.64,1,E3 ubiquitin-protein ligase RHA2A
AT1G15120.1,AT1G15120,,1.00,UP,138.20,1,Ubiquinol-cytochrome C reductase hinge protein
AT1G15125.1,AT1G15125,,1.00,UP,37.65,1,S-adenosyl-L-methionine-dependent methyltransferase domain-containing protein
AT1G15130.1,AT1G15130,,1.00,UP,10.55,1,programmed cell death 6-interacting protein
AT1G15140.1,AT1G15140,,1.00,UP,34.44,1,FAD/NAD(P)-binding oxidoreductase
AT1G15180.1,AT1G15180,,1.00,UP,12.31,1,MATE efflux family protein
AT1G15200.1,AT1G15200,,1.00,UP,19.22,1,protein-protein interaction regulator family protein
AT1G15230.1,AT1G15230,,1.00,UP,12.21,1,uncharacterized protein
AT1G15250.1,AT1G15250,,1.00,UP,21.58,1,60S ribosomal protein L37-1
AT1G15270.1,AT1G15270,,1.00,UP,224.52,1,translation machinery associated protein TMA7
AT1G15280.1,AT1G15280,,1.00,UP,9.31,1,CASC3/Barentsz eIF4AIII binding protein
AT1G15290.1,AT1G15290,,1.00,UP,9.99,1,tetratricopeptide repeat-containing protein
AT1G15340.1,AT1G15340,MBD10,1.00,UP,16.20,1,methyl-CPG-binding domain 10
AT1G15340.2,AT1G15340,MBD10,1.00,UP,12.38,1,methyl-CPG-binding domain 10
AT1G15350.3,AT1G15350,,1.00,UP,5.98,1,uncharacterized protein
AT1G15370.1,AT1G15370,,1.00,UP,31.12,1,SNARE-like protein
AT1G15400.2,AT1G15400,,1.00,UP,22.49,1,uncharacterized protein
AT1G15405.1,AT1G15405,,1.00,UP,1995.14,1,other RNA
AT1G15500.1,AT1G15500,ATNTT2,1.00,UP,29.10,1,ADP;ATP carrier protein 2
AT1G15690.1,AT1G15690,AVP1,1.00,UP,84.16,1,Pyrophosphate-energized vacuolar membrane proton pump 1
AT1G15690.2,AT1G15690,AVP1,1.00,UP,57.03,1,Pyrophosphate-energized vacuolar membrane proton pump 1
AT1G15730.1,AT1G15730,,1.00,UP,13.99,1,Cobalamin biosynthesis CobW-like protein
AT1G15740.1,AT1G15740,,1.00,UP,15.31,1,leucine-rich repeat-containing protein
AT1G15750.2,AT1G15750,WSIP1,1.00,UP,9.67,1,protein TOPLESS
AT1G15820.1,AT1G15820,LHCB6,1.00,UP,722.60,1,light harvesting complex photosystem II subunit 6
AT1G15825.1,AT1G15825,,1.00,UP,35.08,1,hydroxyproline-rich glycoprotein family protein
AT1G15880.1,AT1G15880,atgos11,1.00,UP,10.57,1,Golgi SNARE 11 protein
AT1G15930.2,AT1G15930,,1.00,UP,98.65,1,40S ribosomal protein S12-1
